tournamentId,match,move
903,0,[5 4]
903,1,[5 5]
903,2,[4 5]
903,3,[5 3]
903,4,[6 4]
903,5,[4 6]
903,6,[3 6]
903,7,[6 5]
903,8,[4 7]
903,9,[3 5]
903,10,[6 3]
903,11,[7 4]
903,12,[2 5]
903,13,[7 3]
903,14,[2 3]
903,15,[2 4]
903,16,[5 2]
903,17,[5 1]
903,18,[3 2]
903,19,[2 2]
903,20,[6 2]
903,21,[4 2]
903,22,[7 2]
903,23,[5 6]
903,24,[7 5]
903,25,[6 6]
903,26,[5 0]
903,27,[6 0]
903,28,[7 0]
903,29,[5 7]
903,30,[4 0]
903,31,[1 5]
903,32,[2 6]
903,33,[2 7]
903,34,[3 7]
903,35,[7 1]
903,36,[1 4]
903,37,[0 5]
903,38,[7 7]
903,39,[7 6]
903,40,[1 6]
903,41,[1 7]
903,42,[6 7]
903,43,[6 1]
903,44,[3 1]
903,45,[2 0]
903,46,[1 3]
903,47,[2 1]
903,48,[4 1]
903,49,[3 0]
903,50,[1 2]
903,51,[0 2]
903,52,[1 0]
903,53,[1 1]
903,54,[0 7]
903,55,[0 6]
903,56,[0 4]
903,57,[0 3]
903,58,[0 1]
903,59,[0 0]
904,0,[5 4]
904,1,[3 5]
904,2,[2 2]
904,3,[3 2]
904,4,[2 3]
904,5,[5 3]
904,6,[5 5]
904,7,[5 2]
904,8,[4 5]
904,9,[4 6]
904,10,[3 6]
904,11,[6 5]
904,12,[6 4]
904,13,[2 4]
904,14,[1 5]
904,15,[2 5]
904,16,[1 4]
904,17,[2 6]
904,18,[5 7]
904,19,[4 7]
904,20,[5 6]
904,21,[7 5]
904,22,[7 3]
904,23,[1 3]
904,24,[4 2]
904,25,[4 1]
904,26,[0 2]
904,27,[1 2]
904,28,[5 1]
904,29,[7 4]
904,30,[7 6]
904,31,[3 1]
904,32,[6 3]
904,33,[7 2]
904,34,[7 1]
904,35,[6 2]
904,36,[2 0]
904,37,[3 0]
904,38,[5 0]
904,39,[0 5]
904,40,[4 0]
904,41,[0 4]
904,42,[0 1]
904,43,[2 1]
904,44,[1 0]
904,45,[6 7]
904,46,[2 7]
904,47,[3 7]
904,48,[7 7]
904,49,[0 3]
904,50,[0 6]
904,51,[1 6]
904,52,[6 6]
904,53,[0 7]
904,54,[1 7]
904,55,[0 0]
904,56,[6 1]
904,57,[6 0]
904,58,[7 0]
904,59,[1 1]
905,0,[5 4]
905,1,[5 5]
905,2,[4 5]
905,3,[5 3]
905,4,[4 2]
905,5,[2 4]
905,6,[6 5]
905,7,[6 4]
905,8,[5 2]
905,9,[6 3]
905,10,[7 3]
905,11,[4 6]
905,12,[7 2]
905,13,[4 1]
905,14,[3 5]
905,15,[6 2]
905,16,[3 7]
905,17,[5 6]
905,18,[3 6]
905,19,[2 5]
905,20,[4 7]
905,21,[6 7]
905,22,[3 1]
905,23,[7 5]
905,24,[7 1]
905,25,[3 2]
905,26,[2 6]
905,27,[3 0]
905,28,[5 1]
905,29,[6 0]
905,30,[1 5]
905,31,[0 5]
905,32,[1 3]
905,33,[7 4]
905,34,[7 6]
905,35,[1 7]
905,36,[5 0]
905,37,[4 0]
905,38,[1 6]
905,39,[2 3]
905,40,[5 7]
905,41,[1 4]
905,42,[7 7]
905,43,[6 6]
905,44,[1 2]
905,45,[0 2]
905,46,[2 2]
905,47,[2 1]
905,48,[1 0]
905,49,[0 1]
905,50,[0 3]
905,51,[0 4]
905,52,[1 1]
905,53,[6 1]
905,54,[7 0]
905,55,[2 0]
905,56,[0 0]
905,57,[2 7]
905,58,[0 6]
905,59,[0 7]
906,0,[5 4]
906,1,[5 5]
906,2,[4 5]
906,3,[5 3]
906,4,[6 5]
906,5,[2 4]
906,6,[6 3]
906,7,[6 4]
906,8,[4 2]
906,9,[5 2]
906,10,[3 2]
906,11,[5 1]
906,12,[6 2]
906,13,[7 3]
906,14,[2 3]
906,15,[4 1]
906,16,[2 2]
906,17,[5 6]
906,18,[7 4]
906,19,[7 5]
906,20,[5 7]
906,21,[3 6]
906,22,[3 5]
906,23,[4 6]
906,24,[2 5]
906,25,[3 1]
906,26,[4 7]
906,27,[2 7]
906,28,[2 6]
906,29,[1 2]
906,30,[7 2]
906,31,[7 1]
906,32,[1 3]
906,33,[0 3]
906,34,[2 1]
906,35,[1 4]
906,36,[3 0]
906,37,[1 5]
906,38,[4 0]
906,39,[5 0]
906,40,[6 6]
906,41,[1 7]
906,42,[0 5]
906,43,[0 4]
906,44,[0 2]
906,45,[3 7]
906,46,[0 7]
906,47,[7 7]
906,48,[7 6]
906,49,[6 7]
906,50,[7 0]
906,51,[0 1]
906,52,[0 0]
906,53,[1 0]
906,54,[1 1]
906,55,[2 0]
906,56,[1 6]
906,57,[0 6]
906,58,[6 0]
906,59,[6 1]
907,0,[5 4]
907,1,[3 5]
907,2,[2 2]
907,3,[3 2]
907,4,[2 3]
907,5,[5 3]
907,6,[2 4]
907,7,[1 2]
907,8,[2 1]
907,9,[1 3]
907,10,[4 2]
907,11,[4 5]
907,12,[2 5]
907,13,[5 5]
907,14,[0 4]
907,15,[0 3]
907,16,[1 4]
907,17,[0 5]
907,18,[3 6]
907,19,[3 7]
907,20,[0 2]
907,21,[1 5]
907,22,[2 6]
907,23,[5 2]
907,24,[6 3]
907,25,[6 2]
907,26,[6 4]
907,27,[5 1]
907,28,[4 1]
907,29,[2 0]
907,30,[0 6]
907,31,[5 0]
907,32,[5 6]
907,33,[7 3]
907,34,[3 1]
907,35,[2 7]
907,36,[7 4]
907,37,[4 6]
907,38,[7 5]
907,39,[7 2]
907,40,[7 1]
907,41,[3 0]
907,42,[6 5]
907,43,[6 7]
907,44,[4 7]
907,45,[5 7]
907,46,[6 0]
907,47,[7 0]
907,48,[6 6]
907,49,[1 1]
907,50,[4 0]
907,51,[0 1]
907,52,[0 0]
907,53,[1 0]
907,54,[1 6]
907,55,[7 6]
907,56,[6 1]
907,57,[7 7]
907,58,[1 7]
907,59,[0 7]
908,0,[5 4]
908,1,[5 5]
908,2,[4 5]
908,3,[5 3]
908,4,[4 2]
908,5,[3 5]
908,6,[4 6]
908,7,[5 2]
908,8,[2 5]
908,9,[5 6]
908,10,[6 5]
908,11,[4 7]
908,12,[6 4]
908,13,[7 4]
908,14,[7 3]
908,15,[7 2]
908,16,[2 4]
908,17,[6 3]
908,18,[5 1]
908,19,[1 4]
908,20,[7 5]
908,21,[7 6]
908,22,[6 2]
908,23,[4 1]
908,24,[6 1]
908,25,[3 2]
908,26,[2 3]
908,27,[1 2]
908,28,[1 3]
908,29,[2 2]
908,30,[2 1]
908,31,[2 6]
908,32,[0 5]
908,33,[0 3]
908,34,[0 4]
908,35,[0 6]
908,36,[2 7]
908,37,[0 2]
908,38,[1 5]
908,39,[3 6]
908,40,[1 6]
908,41,[3 7]
908,42,[5 7]
908,43,[3 1]
908,44,[1 7]
908,45,[2 0]
908,46,[3 0]
908,47,[6 6]
908,48,[1 0]
908,49,[7 1]
908,50,[7 7]
908,51,[6 7]
908,52,[7 0]
908,53,[5 0]
908,54,[6 0]
908,55,[4 0]
908,56,[0 1]
908,57,[0 7]
908,58,[1 1]
908,59,[0 0]
909,0,[5 4]
909,1,[3 5]
909,2,[2 3]
909,3,[3 2]
909,4,[2 4]
909,5,[5 3]
909,6,[4 2]
909,7,[5 2]
909,8,[2 1]
909,9,[2 5]
909,10,[4 5]
909,11,[3 1]
909,12,[6 3]
909,13,[1 5]
909,14,[5 1]
909,15,[2 2]
909,16,[1 3]
909,17,[1 4]
909,18,[5 5]
909,19,[4 6]
909,20,[0 4]
909,21,[0 5]
909,22,[4 0]
909,23,[0 2]
909,24,[0 3]
909,25,[3 0]
909,26,[2 0]
909,27,[1 2]
909,28,[1 6]
909,29,[3 6]
909,30,[2 6]
909,31,[4 1]
909,32,[5 0]
909,33,[0 7]
909,34,[4 7]
909,35,[7 3]
909,36,[0 6]
909,37,[3 7]
909,38,[7 2]
909,39,[7 1]
909,40,[6 2]
909,41,[2 7]
909,42,[1 1]
909,43,[0 0]
909,44,[0 1]
909,45,[5 7]
909,46,[1 7]
909,47,[5 6]
909,48,[6 6]
909,49,[1 0]
909,50,[6 7]
909,51,[7 7]
909,52,[6 5]
909,53,[6 0]
909,54,[7 6]
909,55,[6 4]
909,56,[7 4]
909,57,[7 5]
909,58,[6 1]
909,59,[7 0]
910,0,[5 4]
910,1,[5 5]
910,2,[4 5]
910,3,[5 3]
910,4,[6 4]
910,5,[3 5]
910,6,[5 6]
910,7,[6 3]
910,8,[4 2]
910,9,[7 4]
910,10,[4 6]
910,11,[3 2]
910,12,[2 5]
910,13,[4 7]
910,14,[5 2]
910,15,[2 6]
910,16,[2 4]
910,17,[1 4]
910,18,[1 5]
910,19,[5 7]
910,20,[3 6]
910,21,[4 1]
910,22,[6 5]
910,23,[6 2]
910,24,[7 2]
910,25,[2 3]
910,26,[3 7]
910,27,[1 7]
910,28,[6 7]
910,29,[7 5]
910,30,[7 3]
910,31,[6 6]
910,32,[0 4]
910,33,[1 3]
910,34,[0 2]
910,35,[0 3]
910,36,[7 7]
910,37,[7 6]
910,38,[2 7]
910,39,[0 6]
910,40,[0 5]
910,41,[1 6]
910,42,[0 7]
910,43,[7 1]
910,44,[7 0]
910,45,[0 1]
910,46,[0 0]
910,47,[1 2]
910,48,[2 2]
910,49,[1 1]
910,50,[2 1]
910,51,[2 0]
910,52,[1 0]
910,53,[3 0]
910,54,[4 0]
910,55,[3 1]
910,56,[6 1]
910,57,[6 0]
910,58,[5 1]
910,59,[5 0]
911,0,[5 4]
911,1,[3 5]
911,2,[2 2]
911,3,[3 2]
911,4,[2 3]
911,5,[5 3]
911,6,[5 5]
911,7,[5 2]
911,8,[4 5]
911,9,[4 6]
911,10,[3 6]
911,11,[6 5]
911,12,[3 7]
911,13,[2 4]
911,14,[2 5]
911,15,[2 6]
911,16,[2 7]
911,17,[1 5]
911,18,[1 4]
911,19,[4 2]
911,20,[1 3]
911,21,[0 4]
911,22,[3 1]
911,23,[0 2]
911,24,[0 3]
911,25,[2 0]
911,26,[4 0]
911,27,[2 1]
911,28,[0 5]
911,29,[0 6]
911,30,[1 2]
911,31,[5 7]
911,32,[5 6]
911,33,[4 1]
911,34,[5 0]
911,35,[3 0]
911,36,[1 0]
911,37,[1 6]
911,38,[1 1]
911,39,[0 0]
911,40,[0 1]
911,41,[6 0]
911,42,[7 5]
911,43,[4 7]
911,44,[0 7]
911,45,[1 7]
911,46,[6 4]
911,47,[6 3]
911,48,[6 7]
911,49,[7 4]
911,50,[5 1]
911,51,[7 6]
911,52,[7 2]
911,53,[7 3]
911,54,[7 7]
911,55,[6 2]
911,56,[6 1]
911,57,[7 0]
911,58,[7 1]
911,59,[6 6]
912,0,[5 4]
912,1,[3 5]
912,2,[2 2]
912,3,[3 2]
912,4,[2 3]
912,5,[5 3]
912,6,[2 4]
912,7,[1 2]
912,8,[2 1]
912,9,[4 2]
912,10,[3 1]
912,11,[2 5]
912,12,[1 3]
912,13,[1 4]
912,14,[5 1]
912,15,[4 5]
912,16,[5 2]
912,17,[2 0]
912,18,[0 2]
912,19,[0 3]
912,20,[0 4]
912,21,[6 3]
912,22,[6 5]
912,23,[5 5]
912,24,[2 6]
912,25,[0 5]
912,26,[0 6]
912,27,[3 6]
912,28,[0 1]
912,29,[1 5]
912,30,[4 7]
912,31,[7 5]
912,32,[6 2]
912,33,[4 1]
912,34,[5 0]
912,35,[4 0]
912,36,[6 4]
912,37,[1 6]
912,38,[5 6]
912,39,[7 4]
912,40,[7 3]
912,41,[7 2]
912,42,[6 1]
912,43,[7 0]
912,44,[6 0]
912,45,[7 1]
912,46,[3 0]
912,47,[1 1]
912,48,[0 0]
912,49,[1 0]
912,50,[0 7]
912,51,[4 6]
912,52,[6 6]
912,53,[3 7]
912,54,[1 7]
912,55,[2 7]
912,56,[5 7]
912,57,[7 7]
912,58,[6 7]
912,59,[7 6]
913,0,[5 4]
913,1,[3 5]
913,2,[2 2]
913,3,[3 2]
913,4,[2 3]
913,5,[5 3]
913,6,[5 5]
913,7,[5 2]
913,8,[6 3]
913,9,[6 4]
913,10,[4 2]
913,11,[7 2]
913,12,[4 5]
913,13,[6 2]
913,14,[6 5]
913,15,[5 6]
913,16,[7 4]
913,17,[7 3]
913,18,[7 1]
913,19,[2 4]
913,20,[7 5]
913,21,[4 6]
913,22,[5 1]
913,23,[1 3]
913,24,[0 3]
913,25,[4 1]
913,26,[5 0]
913,27,[3 1]
913,28,[4 0]
913,29,[1 4]
913,30,[2 1]
913,31,[0 2]
913,32,[0 1]
913,33,[1 2]
913,34,[4 7]
913,35,[1 0]
913,36,[3 0]
913,37,[3 7]
913,38,[2 7]
913,39,[5 7]
913,40,[6 7]
913,41,[6 6]
913,42,[3 6]
913,43,[2 5]
913,44,[7 7]
913,45,[2 6]
913,46,[1 7]
913,47,[7 6]
913,48,[0 4]
913,49,[1 5]
913,50,[0 5]
913,51,[1 6]
913,52,[0 7]
913,53,[0 6]
913,54,[1 1]
913,55,[0 0]
913,56,[2 0]
913,57,[6 0]
913,58,[6 1]
913,59,[7 0]
914,0,[5 4]
914,1,[5 5]
914,2,[4 5]
914,3,[5 3]
914,4,[6 4]
914,5,[4 6]
914,6,[3 7]
914,7,[6 3]
914,8,[4 2]
914,9,[5 2]
914,10,[6 5]
914,11,[3 5]
914,12,[7 2]
914,13,[3 2]
914,14,[2 5]
914,15,[2 4]
914,16,[6 2]
914,17,[3 6]
914,18,[4 7]
914,19,[2 6]
914,20,[5 1]
914,21,[5 7]
914,22,[6 7]
914,23,[5 6]
914,24,[2 3]
914,25,[1 4]
914,26,[4 1]
914,27,[7 5]
914,28,[2 2]
914,29,[2 7]
914,30,[1 7]
914,31,[7 4]
914,32,[1 2]
914,33,[3 1]
914,34,[7 3]
914,35,[6 6]
914,36,[1 3]
914,37,[0 3]
914,38,[0 5]
914,39,[0 4]
914,40,[0 2]
914,41,[4 0]
914,42,[7 7]
914,43,[7 6]
914,44,[5 0]
914,45,[6 0]
914,46,[3 0]
914,47,[1 5]
914,48,[7 0]
914,49,[1 6]
914,50,[6 1]
914,51,[2 0]
914,52,[2 1]
914,53,[1 0]
914,54,[1 1]
914,55,[7 1]
914,56,[0 0]
914,57,[0 1]
914,58,[0 6]
914,59,[0 7]
915,0,[5 4]
915,1,[3 5]
915,2,[2 2]
915,3,[3 2]
915,4,[2 3]
915,5,[5 3]
915,6,[2 4]
915,7,[1 2]
915,8,[2 1]
915,9,[4 5]
915,10,[2 5]
915,11,[1 3]
915,12,[1 4]
915,13,[3 1]
915,14,[4 2]
915,15,[0 5]
915,16,[2 0]
915,17,[3 6]
915,18,[4 6]
915,19,[5 5]
915,20,[0 3]
915,21,[4 1]
915,22,[0 4]
915,23,[3 0]
915,24,[3 7]
915,25,[1 5]
915,26,[0 6]
915,27,[2 7]
915,28,[4 7]
915,29,[0 1]
915,30,[1 7]
915,31,[2 6]
915,32,[5 1]
915,33,[5 2]
915,34,[6 2]
915,35,[4 0]
915,36,[5 0]
915,37,[7 2]
915,38,[6 5]
915,39,[7 5]
915,40,[6 3]
915,41,[6 4]
915,42,[5 6]
915,43,[1 1]
915,44,[0 0]
915,45,[0 2]
915,46,[1 0]
915,47,[0 7]
915,48,[1 6]
915,49,[5 7]
915,50,[7 4]
915,51,[6 1]
915,52,[7 6]
915,53,[7 3]
915,54,[7 1]
915,55,[7 0]
915,56,[6 0]
915,57,[7 7]
915,58,[6 6]
915,59,[6 7]
916,0,[5 4]
916,1,[3 5]
916,2,[2 2]
916,3,[6 4]
916,4,[5 5]
916,5,[4 6]
916,6,[2 4]
916,7,[5 3]
916,8,[4 5]
916,9,[3 6]
916,10,[5 6]
916,11,[4 2]
916,12,[7 4]
916,13,[6 3]
916,14,[4 7]
916,15,[2 5]
916,16,[6 5]
916,17,[3 2]
916,18,[2 3]
916,19,[1 5]
916,20,[7 2]
916,21,[1 4]
916,22,[6 2]
916,23,[7 3]
916,24,[2 7]
916,25,[5 1]
916,26,[1 3]
916,27,[2 6]
916,28,[1 2]
916,29,[2 1]
916,30,[0 5]
916,31,[7 5]
916,32,[7 6]
916,33,[0 4]
916,34,[7 1]
916,35,[3 7]
916,36,[3 1]
916,37,[5 2]
916,38,[0 3]
916,39,[4 1]
916,40,[0 6]
916,41,[1 6]
916,42,[0 7]
916,43,[1 7]
916,44,[6 1]
916,45,[1 1]
916,46,[0 2]
916,47,[7 0]
916,48,[5 7]
916,49,[7 7]
916,50,[0 0]
916,51,[0 1]
916,52,[1 0]
916,53,[2 0]
916,54,[3 0]
916,55,[4 0]
916,56,[5 0]
916,57,[6 0]
916,58,[6 6]
916,59,[6 7]
917,0,[5 4]
917,1,[3 5]
917,2,[2 2]
917,3,[3 2]
917,4,[2 3]
917,5,[5 3]
917,6,[5 5]
917,7,[5 2]
917,8,[4 5]
917,9,[4 6]
917,10,[2 5]
917,11,[6 4]
917,12,[4 2]
917,13,[3 6]
917,14,[6 3]
917,15,[6 2]
917,16,[5 6]
917,17,[2 6]
917,18,[7 5]
917,19,[7 4]
917,20,[6 5]
917,21,[1 5]
917,22,[2 7]
917,23,[3 7]
917,24,[2 4]
917,25,[5 7]
917,26,[0 5]
917,27,[4 1]
917,28,[5 0]
917,29,[3 0]
917,30,[7 3]
917,31,[7 2]
917,32,[4 7]
917,33,[2 1]
917,34,[2 0]
917,35,[1 3]
917,36,[4 0]
917,37,[3 1]
917,38,[0 4]
917,39,[7 6]
917,40,[6 7]
917,41,[0 3]
917,42,[6 1]
917,43,[1 2]
917,44,[1 4]
917,45,[5 1]
917,46,[0 2]
917,47,[1 6]
917,48,[6 0]
917,49,[1 7]
917,50,[0 7]
917,51,[1 1]
917,52,[7 1]
917,53,[7 0]
917,54,[1 0]
917,55,[0 0]
917,56,[0 1]
917,57,[0 6]
917,58,[6 6]
917,59,[7 7]
918,0,[5 4]
918,1,[3 5]
918,2,[2 2]
918,3,[3 2]
918,4,[2 3]
918,5,[1 4]
918,6,[1 3]
918,7,[5 3]
918,8,[2 4]
918,9,[1 2]
918,10,[2 1]
918,11,[4 2]
918,12,[0 2]
918,13,[0 3]
918,14,[0 4]
918,15,[2 5]
918,16,[3 1]
918,17,[0 5]
918,18,[0 6]
918,19,[1 1]
918,20,[1 5]
918,21,[1 0]
918,22,[6 3]
918,23,[4 5]
918,24,[4 1]
918,25,[3 0]
918,26,[5 1]
918,27,[5 2]
918,28,[4 0]
918,29,[2 0]
918,30,[5 0]
918,31,[6 2]
918,32,[2 6]
918,33,[7 3]
918,34,[5 6]
918,35,[4 6]
918,36,[4 7]
918,37,[5 7]
918,38,[6 7]
918,39,[6 0]
918,40,[6 4]
918,41,[7 5]
918,42,[7 4]
918,43,[6 5]
918,44,[5 5]
918,45,[3 6]
918,46,[7 2]
918,47,[7 1]
918,48,[0 0]
918,49,[0 1]
918,50,[7 0]
918,51,[1 7]
918,52,[7 6]
918,53,[6 1]
918,54,[1 6]
918,55,[2 7]
918,56,[3 7]
918,57,[0 7]
918,58,[7 7]
918,59,[6 6]
919,0,[5 4]
919,1,[3 5]
919,2,[2 2]
919,3,[3 2]
919,4,[2 3]
919,5,[1 2]
919,6,[2 5]
919,7,[1 5]
919,8,[1 3]
919,9,[2 4]
919,10,[1 4]
919,11,[0 4]
919,12,[4 6]
919,13,[0 3]
919,14,[3 1]
919,15,[4 2]
919,16,[0 2]
919,17,[0 1]
919,18,[2 6]
919,19,[4 0]
919,20,[0 6]
919,21,[5 3]
919,22,[6 2]
919,23,[4 5]
919,24,[5 2]
919,25,[7 2]
919,26,[4 1]
919,27,[4 7]
919,28,[5 5]
919,29,[3 0]
919,30,[5 1]
919,31,[3 6]
919,32,[5 7]
919,33,[6 7]
919,34,[3 7]
919,35,[2 7]
919,36,[2 0]
919,37,[1 0]
919,38,[2 1]
919,39,[6 3]
919,40,[5 0]
919,41,[6 0]
919,42,[6 5]
919,43,[7 6]
919,44,[7 5]
919,45,[7 4]
919,46,[7 3]
919,47,[6 4]
919,48,[6 6]
919,49,[5 6]
919,50,[7 7]
919,51,[1 6]
919,52,[7 1]
919,53,[6 1]
919,54,[7 0]
919,55,[0 0]
919,56,[1 1]
919,57,[0 5]
919,58,[0 7]
919,59,[1 7]
920,0,[5 4]
920,1,[3 5]
920,2,[2 2]
920,3,[3 2]
920,4,[2 3]
920,5,[5 3]
920,6,[5 5]
920,7,[6 4]
920,8,[4 5]
920,9,[3 6]
920,10,[4 2]
920,11,[2 4]
920,12,[5 2]
920,13,[4 6]
920,14,[7 4]
920,15,[4 1]
920,16,[2 5]
920,17,[3 1]
920,18,[2 1]
920,19,[1 2]
920,20,[1 3]
920,21,[6 5]
920,22,[0 3]
920,23,[7 5]
920,24,[6 3]
920,25,[7 3]
920,26,[2 6]
920,27,[5 1]
920,28,[3 0]
920,29,[4 0]
920,30,[5 0]
920,31,[7 2]
920,32,[3 7]
920,33,[1 0]
920,34,[6 2]
920,35,[1 5]
920,36,[1 4]
920,37,[0 5]
920,38,[5 7]
920,39,[4 7]
920,40,[2 0]
920,41,[6 0]
920,42,[5 6]
920,43,[0 2]
920,44,[0 4]
920,45,[1 1]
920,46,[0 0]
920,47,[0 1]
920,48,[7 0]
920,49,[1 6]
920,50,[0 7]
920,51,[2 7]
920,52,[1 7]
920,53,[0 6]
920,54,[6 6]
920,55,[7 7]
920,56,[7 6]
920,57,[6 7]
920,58,[7 1]
920,59,[6 1]
921,0,[5 4]
921,1,[3 5]
921,2,[2 2]
921,3,[3 2]
921,4,[2 3]
921,5,[5 3]
921,6,[5 5]
921,7,[6 4]
921,8,[4 5]
921,9,[5 6]
921,10,[6 5]
921,11,[2 4]
921,12,[5 2]
921,13,[4 2]
921,14,[7 3]
921,15,[1 3]
921,16,[4 1]
921,17,[5 1]
921,18,[6 3]
921,19,[6 2]
921,20,[5 0]
921,21,[6 1]
921,22,[3 1]
921,23,[4 6]
921,24,[2 1]
921,25,[7 5]
921,26,[7 0]
921,27,[6 0]
921,28,[4 0]
921,29,[1 2]
921,30,[0 2]
921,31,[7 4]
921,32,[3 6]
921,33,[2 5]
921,34,[4 7]
921,35,[5 7]
921,36,[3 7]
921,37,[2 7]
921,38,[7 1]
921,39,[2 6]
921,40,[0 3]
921,41,[3 0]
921,42,[2 0]
921,43,[1 4]
921,44,[1 5]
921,45,[0 4]
921,46,[0 5]
921,47,[7 2]
921,48,[6 6]
921,49,[6 7]
921,50,[7 6]
921,51,[1 1]
921,52,[0 1]
921,53,[0 0]
921,54,[1 0]
921,55,[0 6]
921,56,[7 7]
921,57,[1 6]
921,58,[1 7]
921,59,[0 7]
922,0,[5 4]
922,1,[5 5]
922,2,[4 5]
922,3,[5 3]
922,4,[6 4]
922,5,[6 5]
922,6,[6 3]
922,7,[4 6]
922,8,[5 2]
922,9,[7 4]
922,10,[3 5]
922,11,[2 5]
922,12,[5 6]
922,13,[2 4]
922,14,[7 3]
922,15,[4 2]
922,16,[7 5]
922,17,[3 6]
922,18,[3 1]
922,19,[4 1]
922,20,[3 0]
922,21,[2 0]
922,22,[1 0]
922,23,[6 1]
922,24,[3 7]
922,25,[4 0]
922,26,[5 0]
922,27,[4 7]
922,28,[5 7]
922,29,[6 2]
922,30,[2 7]
922,31,[2 6]
922,32,[1 4]
922,33,[2 3]
922,34,[1 3]
922,35,[1 5]
922,36,[2 2]
922,37,[0 3]
922,38,[3 2]
922,39,[0 2]
922,40,[1 7]
922,41,[1 2]
922,42,[2 1]
922,43,[6 7]
922,44,[7 7]
922,45,[7 2]
922,46,[6 6]
922,47,[7 6]
922,48,[7 1]
922,49,[1 6]
922,50,[0 7]
922,51,[0 6]
922,52,[0 5]
922,53,[0 4]
922,54,[1 1]
922,55,[0 1]
922,56,[0 0]
922,57,[7 0]
922,58,[6 0]
922,59,[5 1]
923,0,[5 4]
923,1,[5 5]
923,2,[4 5]
923,3,[5 3]
923,4,[6 5]
923,5,[2 5]
923,6,[2 4]
923,7,[2 3]
923,8,[4 2]
923,9,[3 2]
923,10,[1 4]
923,11,[3 5]
923,12,[2 6]
923,13,[3 6]
923,14,[4 7]
923,15,[1 3]
923,16,[4 6]
923,17,[5 6]
923,18,[6 2]
923,19,[5 7]
923,20,[6 7]
923,21,[6 3]
923,22,[5 2]
923,23,[3 7]
923,24,[2 7]
923,25,[6 4]
923,26,[2 1]
923,27,[0 5]
923,28,[1 5]
923,29,[2 2]
923,30,[7 5]
923,31,[7 4]
923,32,[7 2]
923,33,[7 6]
923,34,[0 4]
923,35,[0 6]
923,36,[0 7]
923,37,[1 7]
923,38,[1 6]
923,39,[7 7]
923,40,[0 3]
923,41,[6 6]
923,42,[1 2]
923,43,[0 2]
923,44,[0 1]
923,45,[7 3]
923,46,[2 0]
923,47,[1 0]
923,48,[0 0]
923,49,[3 1]
923,50,[3 0]
923,51,[4 0]
923,52,[7 1]
923,53,[4 1]
923,54,[1 1]
923,55,[5 0]
923,56,[5 1]
923,57,[6 1]
923,58,[7 0]
923,59,[6 0]
924,0,[5 4]
924,1,[3 5]
924,2,[2 2]
924,3,[3 2]
924,4,[2 3]
924,5,[5 3]
924,6,[5 5]
924,7,[6 4]
924,8,[4 5]
924,9,[2 4]
924,10,[5 2]
924,11,[4 2]
924,12,[6 3]
924,13,[1 4]
924,14,[1 3]
924,15,[0 2]
924,16,[2 1]
924,17,[3 1]
924,18,[2 5]
924,19,[1 5]
924,20,[3 0]
924,21,[4 1]
924,22,[5 1]
924,23,[5 0]
924,24,[1 2]
924,25,[7 3]
924,26,[6 2]
924,27,[2 6]
924,28,[7 2]
924,29,[7 4]
924,30,[6 5]
924,31,[7 1]
924,32,[3 6]
924,33,[1 0]
924,34,[2 0]
924,35,[4 0]
924,36,[0 4]
924,37,[0 5]
924,38,[0 3]
924,39,[1 1]
924,40,[1 6]
924,41,[0 7]
924,42,[6 1]
924,43,[7 0]
924,44,[6 0]
924,45,[1 7]
924,46,[2 7]
924,47,[3 7]
924,48,[4 6]
924,49,[4 7]
924,50,[5 6]
924,51,[5 7]
924,52,[6 6]
924,53,[7 5]
924,54,[0 0]
924,55,[0 1]
924,56,[7 6]
924,57,[7 7]
924,58,[6 7]
924,59,[0 6]
925,0,[5 4]
925,1,[5 5]
925,2,[4 5]
925,3,[5 3]
925,4,[6 5]
925,5,[3 5]
925,6,[4 2]
925,7,[3 2]
925,8,[6 3]
925,9,[5 2]
925,10,[6 2]
925,11,[7 4]
925,12,[4 1]
925,13,[6 4]
925,14,[7 5]
925,15,[7 2]
925,16,[7 3]
925,17,[7 6]
925,18,[2 1]
925,19,[5 1]
925,20,[2 4]
925,21,[2 2]
925,22,[3 1]
925,23,[2 5]
925,24,[1 2]
925,25,[3 6]
925,26,[3 7]
925,27,[1 4]
925,28,[1 3]
925,29,[4 0]
925,30,[2 6]
925,31,[5 6]
925,32,[4 6]
925,33,[2 3]
925,34,[6 7]
925,35,[1 6]
925,36,[5 0]
925,37,[3 0]
925,38,[6 1]
925,39,[5 7]
925,40,[4 7]
925,41,[1 7]
925,42,[2 0]
925,43,[1 5]
925,44,[0 4]
925,45,[0 3]
925,46,[0 2]
925,47,[0 5]
925,48,[0 7]
925,49,[2 7]
925,50,[0 6]
925,51,[7 7]
925,52,[6 6]
925,53,[7 0]
925,54,[7 1]
925,55,[6 0]
925,56,[1 0]
925,57,[1 1]
925,58,[0 0]
925,59,[0 1]
926,0,[5 4]
926,1,[3 5]
926,2,[2 5]
926,3,[5 3]
926,4,[4 5]
926,5,[6 4]
926,6,[3 2]
926,7,[2 3]
926,8,[4 2]
926,9,[2 4]
926,10,[1 2]
926,11,[2 6]
926,12,[1 4]
926,13,[3 6]
926,14,[2 7]
926,15,[0 4]
926,16,[3 7]
926,17,[4 6]
926,18,[6 2]
